id,text_id,annotator_id,minority_id,negative_emotions,call_to_action,source_of_knowledge,irony_sarcasm,topic,text,rating,sentiment,text_length,word_count,text_clean
507,53845,10,51,True,True,0,True,0,"Ilu jest gejów i lesbijek?. 
    Według najnowszych badań około 2 do 4 % populacji to geje lub lesbijki. Mówi się nawet o dziesięciu procentach.. 
    Taką liczbę podał Alfred Kinsey, który przeprowadzał badania w późnych latach 40-tych. Sposoby, jakich użył do badań, uznano za problematyczne, a liczba 10 % jest obecnie uznawana za zbyt wysoką.. 
    Liczby warto poznać, ale wielkość grupy ludzi nie powinna jednak wpływać na sposób ich traktowania. Bez względu na to, czy gejów i lesbijek jest wielu czy nie, powinni być oni traktowani z takim samym szacunkiem jak wszyscy.",0,0,577,91,"ile gej lesbijka 
     nowy badanie    populacja gej lesbijka mówić dziesięć procent 
     taki liczba podać alfred kinsey przeprowadzać badanie późny rok sposób jaki użyć badanie uznać problematyczny liczba    obecnie uznawać zbyt wysoki 
     liczba warto poznać wielkość grupa człowiek wpływać traktować wzgląd gej lesbijka traktować taki sam szacunek"
1015,16445,14,77,True,True,0,True,0,  Rosjan mi szczerze mówiac  Rosjanie czyją sympatię do normalnych Polaków i odróżniają nas od rusofobów z  PiS,0,0,111,17,   rosjanin szczerze mówiaca rosjanin czyć sympatia normalny polak odróżniać rusofob pis
4163,123175,3,72,True,True,1,True,1,  Bardzo dobrze nie nalezy zapominac ani o tym co sie dzialo tuz po wojnie ani o tym co sie dzialo po wejsciu  Niemcow majac jednak na uwadze ze to co nastalo po wojnie mialo przyczyne w tym co sie dzialo w jej czasie a nie odwrotnie,2,1,233,46,   naleza zapominac dzialo tuz wojna dzialo wejsć niemcow majac uwaga nastalo wojna mialo przyczyny dzialo czas odwrotnie
11136,29896,3,31,True,True,1,True,10,  Talibowie to są Afgańczycy,0,0,28,4,   talib afgańczyk
14798,78446,4,77,True,True,2,True,6,  Gdyby nie wpadka Anglików w ostatnim meczu z Chorwacją to  Rosjanie oglądali by mistrzostwa w telewizji,0,0,105,16,   wpadka anglik ostatni mecz chorwacja rosjanin oglądać mistrzostwo telewizja
11555,74110,5,71,True,True,2,True,3, Zaś szef Komitetu  Żydów Amerykańskich David Harris zarzucił Carterowi rewidowanie historii przepraszanie Palestyńczyków za ich straszny los a zarazem ignorowanie usprawiedliwionych obaw Izraelczyków o własne bezpieczeństwo,0,0,224,26,szef komitet żyd amerykański david harris zarzucić carter rewidowanie historia przepraszać palestyńczyk straszny los zarazem ignorować usprawiedliwiony obawa izraelczyk własny bezpieczeństwo
11230,73708,2,72,True,True,2,True,1, Ale prawdą jest również to w wielu miejscach ludzie dobrowolnie zgłaszali się na służbę u  Niemców lub bezpośrednio uczestniczyli w zbrodniach,0,0,143,21,prawda miejsce człowiek dobrowolnie zgłaszać służba niemiec bezpośrednio uczestniczyć zbrodni
10387,133232,5,77,True,True,1,True,9,  Z  ruskimi nigdy nic nie wiadomo,2,1,34,6,   ruski wiadomo
12445,6782,1,72,True,True,1,True,1, Dopiero  gt zaszłości od lata  1940 do końca  1941  gt roku zakończonego druzgoczącą klęską  gt  Niemców w bitwie o Moskwę kojarzą się  gt z decyzją ludobójstwa,2,1,161,26,dopiero gt zaszłość rok    koniec     gt zakończonego druzgoczącą klęski gt niemiec bitwa moskwa kojarzyć gt decyzja ludobójstwo
11745,37579,3,77,True,True,1,True,11, domeną  Rosjan jest jazda po pijaku i stąd tyle błedów,1,1,55,10,domena rosjanin jazda pijak stąd tyle błed
9261,1099,6,72,True,True,1,True,1, Ale i nas i Was zabijali ci sami  Niemcy,2,1,41,9,zabijać sam Niemcy
12319,115996,4,71,True,True,2,True,3, Ale przecież Kaczyński to też  Żyd,0,0,35,6,Kaczyński żyd
13688,42276,8,77,True,True,1,True,6, Oczywiście wywindowalibyśmy  Rosjan na pierwsze miejsce to prawda ale czy nie należy teraz podbudowanym i w zwyżkującej formie próbować pokonać Brazylię,0,0,153,21,oczywiście wywindowalibyśmy rosjan pierwszy miejsce prawda należeć podbudowany zwyżkuć forma próbować pokonać brazylia
8450,133449,6,72,True,True,1,True,3, Jak zauwazyl  Cat Mackiewicz w jednej ze swoich ksiazek  Niemcy bardzo latwo sie wynaradawiaja i przyjmuja patriotyzm nowego kraju zamieszkania,0,0,144,20,zauwazyl cat Mackiewicz jeden swój ksiazka niemcy latwo wynaradawiajać przyjmuja patriotyzm nowy kraj zamieszkanie
13936,52008,8,72,True,True,1,True,1, Konstruowanie Centrum pomnika wypędzonych w którym nie ma słowa o narodowym socjalizmie o dacie  1933 jako początku i głównym wypędzeń o agresji na Polskę  1 września  1939  r i porozumieniu między hitlerowską Rzeszą a stalinowskim imperium  sowieckim zakłamuje historię i,1,1,273,40,konstruować centrum pomnik wypędzony słowo narodowy socjalizm data    początek główny wypędzenie agresja polska    wrzesień     porozumienie hitlerowski rzeszyć stalinowski imperium sowiecki zakłamywać historia
9064,57294,6,71,True,True,1,True,7, wszedzie weszac  gt spisek  gt  gt syjonistyczny nawet teraz  gt uwazasz ze  gt  gt  Zydzi  sabotazuja ten film i nie  gt chca  gt  gt dopuscic prawdy dla nas  gt zwyklych  gt  gt maluczkich ludzi,0,0,197,34,wszedzie weszac gt spiska gt gt syjonistyczny gt uwazać gt gt zydzić sabotazuja film gt chca gt gt dopuscic prawda gt zwyklych gt gt maluczki człowiek
11038,134354,2,77,True,True,2,True,1,  Bo z tych dwóch zdań w  gt  ynika Hitler wcale nie wyprzedzał ataku  sowieckiego a napadł na miłujący  gt pokój kraj,0,0,118,21,   dwa zdanie gt ynika hitler wcale wyprzedzać atak sowieckiy napąść miłować gt pokój kraj
15231,116309,9,71,True,True,1,True,1, Zakaz używania języka polskiego w pracy stosował zdaje się  Kantorowicz  gt  Żyd a,0,0,83,13,zakaz używać język polski praca stosować zdawać kantorowicz gt żyd
8080,116817,2,88,True,True,2,True,3,  Zyjemy w cynicznych czasach skoro wlasnie dzis rano lotnictwo mojej Krolowej rozne tam zabojady pod wodza  amerykanskiego  Murzyna oprawiaja  berberow w Libii udajac ze chodzi im o sprawy wyzsze gdy tam biega co jedynie o rope naftowa,3,1,236,37,   zyjeć cyniczny czas skoro rano lotnictwo mój krolowy rozny zabojad wodz amerykanskiy murzyna oprawiajać berberow libia udajac chodzić sprawa wyzsać biegać ropy naftowy
8102,106986,2,72,True,True,2,True,1,  Co więcej ci niemieccy drukarze stali się promotorami języka  ruskiego,0,0,72,10,   niemiecki drukarz stać promotora język ruski
135,14175,14,0,True,True,0,True,0,"No i swietnie!

Powoli naprawia się to, co napsuli PiSowczyki. Wreszcie jest realna szansa na

odblokowanie embarga na eksport mięsa do Rosji. Może uda soę, chośby w

niewielkim stopniu, wyciągnąć ceny wieprzowiny z zapaści, która trwa już ponad

dwa lata. Ot, taki miły prezen na święta od Przyjaciół ze wschodu.",0,0,313,50,"swietć 

 powoli naprawiać napsulić pisowczyk wreszcie realny szansa 

 odblokowanie embarga eksport mięso rosja udać soę chośby 

 niewielki stopień wyciągnąć cena wieprzowina zapaść trwać 

 rok ot miły prezen święto przyjaciel wschód"
12027,152175,4,72,True,True,1,True,1,  Niemcy twierdza  O  K mam zrodla z czasow  Nazi Obrazki niemieckiej historii  Bilder  Deutscher  Geschichte ze przywedrowali na prastare germanskie tereny ze wschodu po tym  kiedy Germanie zamieszkujacy  te ziemie jeszcze wczesniej powedrowali na zachod i na poludnie Wedrowki ludow po najazdach Mongolow  Atylli na  Europe,0,0,325,46,   niemcy twierdzać zrodla czasowa nazja obrazek niemiecki historia bildera deutscher geschichte przywedrować prastary germanski teren wschód germać zamieszkujacy ziemia wczesni powedrować zachod poludna wedrowka ludow najazd mongolow atylla europy
14481,60902,8,71,True,True,1,True,1, OBRAZ ZAGŁADY  ŻYDÓW  W POTOCZNEJ HISTORYCZNEJ  W  POLSCE,0,0,58,8,obraz zagłada żyd potoczny historyczny Polska
10274,81366,2,51,True,True,2,True,6, Jest jakaś dyscyplina sportowa typowo dla  gejów,0,0,49,7,dyscyplina sportowy typowo gej
8900,39368,6,51,True,True,2,True,10, komunistów  pedałów  gt krytycznej  gt  gt prasy  itd,2,1,54,8,komunista pedał gt krytyczny gt gt prasa i tak dalej
13065,14494,8,75,True,True,2,True,11, Kolo  W końcu zaczęli coś robić z tymi  brudasami co nic nie robią a wożą się furami każdego z nas nie stać,3,1,108,22,kolo koniec zacząć robić ten brudase robić wożyć fur każdy stać
12262,68134,4,71,True,True,1,True,10,  W Polsce nie ma takich zastrzeżeń ani do  Żydów,0,0,49,9,   Polska zastrzeżenie żyd
14572,105298,9,77,True,True,1,True,1, Tylko na to nie  mieismy  zadnych szans bez czynnika  sowieckiego,0,0,66,10,mieisma szansa czynnik sowieckiego
1036,50412,12,71,True,True,1,True,10, Skoro  Wy  Zydzi jestescie tutaj to moze zmobilizuje sie do poczytania o Judaizmie tez,1,1,87,14,skoro zydzić jestescie zmobilizywać poczytać judaizmie tez
14375,58119,8,71,True,True,1,True,1, celowo tuż obok murów getta i chyba nieprzypadkowo plac zabaw ludowych  otwarto dla publiczności akurat wówczas gdy z niezbyt oddalonego  Umschlagplatzu odchodziły transporty  Żydów do komór gazowych Treblinki,1,1,210,28,celowo tuż mur gettae chyba nieprzypadkowo plac zabawa ludowy otwarto publiczność akurat wówczas niezbyt oddalony umschlagplatzu odchodzić transporta żyd komora gazowy treblinka
13776,48780,8,77,True,True,1,True,1,  Bielorus i  Ukraine w  1939 ale nie o to ze  nie ratowal wrogich  ZSRR powstancow kosztem zycia  sowieckich zolnierzy,0,0,119,19,   bielorus ukraine    ratowal wrogi zsrr powstancow koszt zycie sowiecki zolnierzyć
10797,113467,5,31,True,True,2,True,13, Jestem rozczarowanym i  niepraktykujacym katolikiem ożenionym z  muzułmanką,0,0,76,8,rozczarowany niepraktykujacy katolik ożeniony muzułmanka
13020,13400,8,71,True,True,1,True,5, Podzielił wiec kościół ostatnie przykazanie mówiące o niepożądaniu ani ani osła ani wolu na dwie części i odtąd katolicy maja tez Dziesięć Przykazań tak jak i  Żydzi,0,0,166,27,podzielić wiec kościół ostatni przykazanie mówić niepożądać osioł wole część odtąd katolica maj tez dziesięć przykazanie żydzieć
4385,69094,2,72,True,True,2,True,1, Jestem przekonany odpowiedzialność za zagładę polskich  Żydów ponoszą  Niemcy mówiąc hitlerowcy,2,1,96,11,przekonany odpowiedzialność zagłada polski żyd ponosić niemiec mówić hitlerowca
4682,62602,3,78,True,True,1,True,1,  W latach okupacji niemieckiej  Ukraińcy z  Pawłokomy obchodzili rocznicę bitwy pod  Krutami,0,0,93,12,   rok okupacja niemiecki ukrainiec pawłokomy obchodzić rocznica bitwa kruta
5224,19873,5,51,True,True,2,True,13, co wiecej ze  geje maja dzieci wiec to jest nie teoretyczna ale rzeczywista mozliwosc plodzenia dzieci,0,0,103,16,wiecej gej maj dziecko wiec teoretyczny rzeczywista mozliwosc plodzeć dziecko
6022,22360,3,71,True,True,1,True,10, Zrobili to polscy Europejczycy ludzie często o  korzenach  żydowskich,0,0,70,9,zrobić polski europejczyk człowiek korzena żydowski
6454,3602,2,88,True,True,2,True,1, Polacy zamordowali  Żydów,2,1,26,3,Polak zamordować żyd
10749,1391,1,71,True,True,2,True,1, Nie podoba nam się Giedroyć pisze o  Żydach jako oportunistach skłonnych do zdrady,2,1,83,13,podobać giedroyć pisać żyda oportunist skłonnych zdrada
9486,92214,6,51,True,True,1,True,11,  I nic w tym złego bo  gej jest facetem o kobiecej wrażliwości i często jej najlepszą przyjaciółką,0,0,99,17,   zły gej facet kobiec wrażliwość najlepszą przyjaciółka
13238,163223,1,77,True,True,2,True,3,  To wielka ekonomistka jest Słowa miłości do braci  Rosjan Rosja zabija i to nie pojedynczo Jarosław Kaczyński złota myśl,2,1,122,19,   wielki ekonomistka słowo miłość brat rosjan Rosja zabijać pojedynczo jarosław Kaczyński złotać myśl
13593,38801,8,77,True,True,1,True,10, z ujawnieniem tajemnic  gt i skazaniem na  15 lat goscia ktory napisal ksiazke  przedstawiajaca  histiore  gt rozwoju  sowieckich sil strategicznych od  1945 do  1990 roku,0,0,172,25,ujawnić tajemnica gt skazanie    rok goscia napisal ksiazke przedstawiajacać histiore gt rozwój sowiecki sil strategiczny      
8784,67447,6,71,True,True,1,True,1, Tak zwani chałaciarze mówiący między sobą w jidysz  Żydzi odziani w długie czarne kapoty stanowiący  ok,0,0,104,16,zwać chałaciarz mówić jidysz żydzieć odziać długi czarny kapot stanowić
8776,69996,6,71,True,True,1,True,1, Dodatkowo zgodnie z frazeologią  neoendecką dowodzi się niewinności wymienionych narodów gdyż w odróżnieniu od  Żydów nie spada na  nie odium wytworzenia mentalnych podstaw totalitaryzmu,0,0,187,24,dodatkowo zgodnie frazeologia neoendecki dowodzić niewinność wymienić naród odróżnić żyd spadać odium wytworzyć mentalny podstawa totalitaryzm
765,121044,10,12,True,True,0,True,0,  gt  No to mam pytanie o co konkretnie  Ślązacy walczą bo koniec końców  całkiem  zgłup  gt,0,0,92,16,   gt pytanie konkretnie ślązacy walczyć koniec końc całkiem zgłup gt
10284,138929,5,72,True,True,2,True,2, swego czasu w Szczecinie  nie można było kupic  Clexane a firma farmaceutyczna poproszona o wyjaśnienie drogą urzędową zajął się sprawą Główny Inspektor  Farmaceutyczny wyjaśniła na potrzeby krajowe  Clexane starcza w hurtowniach a brakuje leku na rynku dlatego i tylko dlatego w Niemczech jest ten lek około  4 razy droższy i kupują go  Niemcy,0,0,345,53,swój czas szczecinie kupic clexać firma farmaceutyczny poproszyć wyjaśnić droga urzędowy zająć sprawa główny inspektor farmaceutyczny wyjaśnić potrzeba krajowy clexać starcze hurtownia brakować lek rynek niemczech lek    raz droższyć kupować Niemcy
11360,88602,5,77,True,True,2,True,1, Dodatkowo  kruchy sojusz  angloamerykańsko  sowiecki w szczególności będący w zapaści po  Roosvelta nie rokował nadziei na powojenną współpracę a wręcz przeciwnie stwarzał zagrożenie ponownego konfliktu co wkrótce potwierdził wybuch zimnej wojny,1,1,246,31,dodatkowo kruch sojusz angloamerykańsko sowiecki szczególność być zapaść roosvelta rokować nadzieja powojenny współpraca wręcz przeciwnie stwarzać zagrożenie ponowny konflikt wkrótce potwierdzić wybuch zimny wojna
881,130622,10,72,True,True,0,True,0, Moi klienci to glownie  Niemcy,0,0,31,5,klient glownie Niemcy
14358,57863,8,71,True,True,1,True,1,  Żydzi ci,0,0,10,2,   żydzieć
1719,70418,11,71,True,True,0,True,4,  Jair  Lapid nie odważyłby się napisać do syna jeśli znajdziesz się w Berlinie to przyglądaj się uważnie niemieckim przechodniom bo pod pudrem i szminką ukrywają się twarze  mordeców  6 milionów europejskich  Żydów,2,1,215,32,   jair lapid odważyć by napisać syn znajdziesz berlinie przyglądać uważnie niemiecki przechodniom pudr szminka ukrywać twarz mordeiec    milion europejski żyd
9585,69004,6,71,True,True,1,True,1, Specjalnych tropiciel nazistów  Rosenbaum powiedział wiosną  1995  r w wywiadzie dla dziennika  Newsday Podobnie jak wiele dzieci  żydowskich dorastałem słysząc Polacy byli najgorszymi antysemitami,0,0,198,24,specjalny tropiciel nazista rosenbaum powiedzieć wiosna     wywiad dziennik newsday podobnie dziecko żydowski dorastać być słyszeć Polak najgorszy antysemita
355,30341,10,0,True,True,0,True,0,"Witam serdecznie,


Poszukuję szkoły podstawowej dla 1-klasisty bez nauczania lekcji religii. Zdaję sobie sprawę, że jest opcja polegająca na nie zapisaniu dziecka na lekcję, ale wówczas dziecko ma ""okienko"" i siedzi na świetlicy. Dowiedziałem się, że w niektórych szkołach w Warszawie będzie etyka, ale dopiero od klasy 4 i to jeśli "" zbierze się grupka 7 dzieci""-słowa pani dyrektor..

czy ktoś z Państwa orientuje się, czy w ogóle w stolicy istnieje świecka szkoła?

Uprzejmie proszę o wszelkie informacje na ten temat.

Pozdrawiam",0,0,534,82,"witać serdecznie 


 poszukować szkoła podstawowy klasista nauczać lekcja religia zdawać sprawa opcja polegająca zapisaniu dziecko lekcja wówczas dziecko okienko siedzieć świetlica dowiedzieć być niektóry szkoła Warszawa etyka dopiero klasa zbierz grupka dziecisłowy dyrektor 

 państwo orientować ogół stolica istnieć świecki szkoła 

 uprzejmie prosić wszelki informacja temat 

 pozdrawiać"
8333,64285,6,71,True,True,1,True,11, Karski w jednym ze swych raportów pisał o przeważnie bezwzględnym stosunku do  Żydów wśród szerszych mas społe  czeństwa polskiego,0,0,131,19,karski swój raport pisać przeważnie bezwzględny stosunek żyd szerszy masa społe czeństwo polski
11726,39262,2,71,True,True,2,True,10, Ulica względnie kwartał  żydowski mają być otoczone murem i winny mieć tylko jedno wejście nadto może się tam znajdować tylko jedna synagoga,2,1,141,22,ulica względnie kwartał żydowski otoczić mur winien mieć wejście nadto znajdować synagoga
14980,51545,4,51,True,True,1,True,9, Idioto  GEJU serdecznie pozdrawiam wez lekarstwo  Slawku,2,1,57,7,idioto gej serdecznie pozdrawiać wez lekarstwo slawek
254,22613,10,71,True,True,2,True,8,"p.kaczynski czy ta ""mycka"" nie parzy pana w glowe???",1,1,52,9,pkaczynski mycka parzyć glowy
11285,90664,2,51,True,True,2,True,10, Podobnie z facetami taki goguś jak ten wymalowany powyżej najpewniej wzbudzi jedynie zainteresowanie  gejów a jeśli i przy okazji kobiet to bardzo nielicznych którym i tak nie da  żadnej szansy bo bankowo woli chłopców,2,1,219,34,podobnie facet goguś wymalować powyżej pewnie wzbudzić zainteresowanie gej okazja kobieta nieliczny dać żaden szansa bankowo woleć chłopiec
